TimestampMs,State,TargetX,TargetY,TargetZ,SetpointA,SetpointB,SetpointC,CountA,CountB,CountC,ErrA,ErrB,ErrC,Status
--- NEW TEST SESSION STARTED ---
--- NEW TEST SESSION STARTED ---
66194,5,0.00,0.00,20.00,-1339,-1339,-1339,-460,-438,-449,-879,-901,-890,RUNNING
66216,5,0.00,0.00,20.00,-1339,-1339,-1339,-534,-512,-526,-805,-827,-813,RUNNING
66238,5,0.00,0.00,20.00,-1339,-1339,-1339,-610,-590,-601,-729,-749,-738,RUNNING
66260,5,0.00,0.00,20.00,-1339,-1339,-1339,-696,-672,-681,-643,-667,-658,RUNNING
66282,5,0.00,0.00,20.00,-1339,-1339,-1339,-768,-755,-762,-571,-584,-577,RUNNING
66304,5,0.00,0.00,20.00,-1339,-1339,-1339,-837,-833,-839,-502,-506,-500,RUNNING
66326,5,0.00,0.00,20.00,-1339,-1339,-1339,-910,-907,-918,-429,-432,-421,RUNNING
66347,5,0.00,0.00,20.00,-1339,-1339,-1339,-973,-985,-993,-366,-354,-346,RUNNING
66369,5,0.00,0.00,20.00,-1339,-1339,-1339,-1042,-1062,-1067,-297,-277,-272,RUNNING
66391,5,0.00,0.00,20.00,-1339,-1339,-1339,-1113,-1136,-1138,-226,-203,-201,RUNNING
66413,5,0.00,0.00,20.00,-1339,-1339,-1339,-1179,-1205,-1207,-160,-134,-132,RUNNING
66435,5,0.00,0.00,20.00,-1339,-1339,-1339,-1247,-1279,-1274,-92,-60,-65,RUNNING
66457,5,0.00,0.00,20.00,-1339,-1339,-1339,-1317,-1351,-1346,-22,12,7,RUNNING
66481,5,0.00,0.00,20.00,-1339,-1339,-1339,-1393,-1431,-1422,54,92,83,RUNNING
66503,5,0.00,0.00,20.00,-1339,-1339,-1339,-1466,-1503,-1495,127,164,156,RUNNING
66525,5,0.00,0.00,20.00,-1339,-1339,-1339,-1536,-1579,-1566,197,240,227,RUNNING
66547,5,0.00,0.00,20.00,-1339,-1339,-1339,-1609,-1661,-1645,270,322,306,RUNNING
66569,5,0.00,0.00,20.00,-1339,-1339,-1339,-1691,-1737,-1726,352,398,387,RUNNING
66591,5,0.00,0.00,20.00,-1339,-1339,-1339,-1767,-1810,-1805,428,471,466,RUNNING
66615,5,0.00,0.00,20.00,-1339,-1339,-1339,-1843,-1887,-1893,504,548,554,RUNNING
66637,5,0.00,0.00,20.00,-1339,-1339,-1339,-1916,-1959,-1969,577,620,630,RUNNING
66659,5,0.00,0.00,20.00,-1339,-1339,-1339,-1983,-2025,-2032,644,686,693,RUNNING
66681,5,0.00,0.00,20.00,-1339,-1339,-1339,-2034,-2078,-2077,695,739,738,RUNNING
66703,5,0.00,0.00,20.00,-1339,-1339,-1339,-2075,-2119,-2103,736,780,764,RUNNING
66725,5,0.00,0.00,20.00,-1339,-1339,-1339,-2096,-2135,-2115,757,796,776,RUNNING
66747,5,0.00,0.00,20.00,-1339,-1339,-1339,-2105,-2144,-2118,766,805,779,RUNNING
66771,5,0.00,0.00,20.00,-1339,-1339,-1339,-2108,-2143,-2116,769,804,777,RUNNING
66793,5,0.00,0.00,20.00,-1339,-1339,-1339,-2107,-2142,-2116,768,803,777,RUNNING
66815,5,0.00,0.00,20.00,-1339,-1339,-1339,-2108,-2143,-2115,769,804,776,RUNNING
66837,5,0.00,0.00,20.00,-1339,-1339,-1339,-2107,-2142,-2114,768,803,775,RUNNING
66859,5,0.00,0.00,20.00,-1339,-1339,-1339,-2107,-2142,-2114,768,803,775,RUNNING
66881,5,0.00,0.00,20.00,-1339,-1339,-1339,-2107,-2109,-2094,768,770,755,RUNNING
66905,5,0.00,0.00,20.00,-1339,-1339,-1339,-2089,-2063,-2050,750,724,711,RUNNING
66927,5,0.00,0.00,20.00,-1339,-1339,-1339,-2062,-2010,-2004,723,671,665,RUNNING
66949,5,0.00,0.00,20.00,-1339,-1339,-1339,-2020,-1959,-1963,681,620,624,RUNNING
66971,5,0.00,0.00,20.00,-1339,-1339,-1339,-1977,-1908,-1919,638,569,580,RUNNING
66993,5,0.00,0.00,20.00,-1339,-1339,-1339,-1932,-1865,-1871,593,526,532,RUNNING
67015,5,0.00,0.00,20.00,-1339,-1339,-1339,-1887,-1828,-1831,548,489,492,RUNNING
67039,5,0.00,0.00,20.00,-1339,-1339,-1339,-1840,-1786,-1789,501,447,450,RUNNING
67061,5,0.00,0.00,20.00,-1339,-1339,-1339,-1797,-1748,-1753,458,409,414,RUNNING
67083,5,0.00,0.00,20.00,-1339,-1339,-1339,-1754,-1712,-1719,415,373,380,RUNNING
67105,5,0.00,0.00,20.00,-1339,-1339,-1339,-1715,-1680,-1688,376,341,349,RUNNING
67127,5,0.00,0.00,20.00,-1339,-1339,-1339,-1675,-1648,-1651,336,309,312,RUNNING
67149,5,0.00,0.00,20.00,-1339,-1339,-1339,-1639,-1619,-1616,300,280,277,RUNNING
67171,5,0.00,0.00,20.00,-1339,-1339,-1339,-1609,-1595,-1587,270,256,248,RUNNING
67195,5,0.00,0.00,20.00,-1339,-1339,-1339,-1581,-1571,-1562,242,232,223,RUNNING
67217,5,0.00,0.00,20.00,-1339,-1339,-1339,-1557,-1551,-1538,218,212,199,RUNNING
67239,5,0.00,0.00,20.00,-1339,-1339,-1339,-1533,-1530,-1515,194,191,176,RUNNING
67261,5,0.00,0.00,20.00,-1339,-1339,-1339,-1511,-1508,-1493,172,169,154,RUNNING
67283,5,0.00,0.00,20.00,-1339,-1339,-1339,-1489,-1490,-1474,150,151,135,RUNNING
67305,5,0.00,0.00,20.00,-1339,-1339,-1339,-1465,-1474,-1452,126,135,113,RUNNING
67329,5,0.00,0.00,20.00,-1339,-1339,-1339,-1440,-1456,-1428,101,117,89,RUNNING
67351,5,0.00,0.00,20.00,-1339,-1339,-1339,-1417,-1437,-1406,78,98,67,RUNNING
67373,5,0.00,0.00,20.00,-1339,-1339,-1339,-1404,-1423,-1392,65,84,53,RUNNING
67395,5,0.00,0.00,20.00,-1339,-1339,-1339,-1398,-1404,-1388,59,65,49,RUNNING
67417,5,0.00,0.00,20.00,-1339,-1339,-1339,-1398,-1387,-1388,59,48,49,RUNNING
67439,5,0.00,0.00,20.00,-1339,-1339,-1339,-1392,-1377,-1388,53,38,49,RUNNING
67461,5,0.00,0.00,20.00,-1339,-1339,-1339,-1385,-1374,-1386,46,35,47,RUNNING
67485,5,0.00,0.00,20.00,-1339,-1339,-1339,-1377,-1372,-1380,38,33,41,RUNNING
67507,5,0.00,0.00,20.00,-1339,-1339,-1339,-1367,-1368,-1374,28,29,35,RUNNING
67529,5,0.00,0.00,20.00,-1339,-1339,-1339,-1358,-1363,-1366,19,24,27,RUNNING
67551,5,0.00,0.00,20.00,-1339,-1339,-1339,-1348,-1355,-1355,9,16,16,RUNNING
67573,5,0.00,0.00,20.00,-1339,-1339,-1339,-1344,-1346,-1346,5,7,7,RUNNING
67818,5,0.00,0.00,20.00,-1339,-1339,-1339,-1344,-1346,-1346,5,7,7,TARGET_REACHED_OUTBOUND
68132,15,0.00,0.00,20.00,-1339,-1339,-1339,-1481,-1307,-1475,142,-32,136,RUNNING
68232,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68301,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68415,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68437,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68459,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68481,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68505,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68527,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68549,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68571,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68593,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68615,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68639,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68661,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68683,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68705,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68727,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68749,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68773,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68795,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68817,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68839,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68861,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68883,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68905,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68929,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68951,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68973,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
68995,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69017,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69039,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69063,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69085,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69107,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69129,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69151,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69173,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69197,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69219,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69241,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69263,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69285,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69307,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69329,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69353,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69375,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69397,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69419,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69441,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69463,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69487,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69509,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69531,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69553,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69575,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69597,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69621,15,0.00,0.00,20.00,-1339,-1339,-1339,-1480,-1307,-1476,141,-32,137,RUNNING
69639,6,0.00,0.00,0.00,0,0,0,-1480,-1307,-1476,1480,1307,1476,START_STEP
69660,6,0.00,0.00,0.00,0,0,0,-1480,-1307,-1476,1480,1307,1476,RUNNING
69682,6,0.00,0.00,0.00,0,0,0,-1480,-1307,-1476,1480,1307,1476,RUNNING
69704,6,0.00,0.00,0.00,0,0,0,-1480,-1294,-1474,1480,1294,1474,RUNNING
69726,6,0.00,0.00,0.00,0,0,0,-1471,-1267,-1473,1471,1267,1473,RUNNING
69748,6,0.00,0.00,0.00,0,0,0,-1422,-1228,-1432,1422,1228,1432,RUNNING
69772,6,0.00,0.00,0.00,0,0,0,-1364,-1174,-1368,1364,1174,1368,RUNNING
69794,6,0.00,0.00,0.00,0,0,0,-1312,-1113,-1312,1312,1113,1312,RUNNING
69816,6,0.00,0.00,0.00,0,0,0,-1251,-1045,-1249,1251,1045,1249,RUNNING
69838,6,0.00,0.00,0.00,0,0,0,-1193,-977,-1187,1193,977,1187,RUNNING
69860,6,0.00,0.00,0.00,0,0,0,-1130,-901,-1124,1130,901,1124,RUNNING
69882,6,0.00,0.00,0.00,0,0,0,-1067,-815,-1053,1067,815,1053,RUNNING
69904,6,0.00,0.00,0.00,0,0,0,-1000,-736,-981,1000,736,981,RUNNING
69926,6,0.00,0.00,0.00,0,0,0,-932,-652,-913,932,652,913,RUNNING
69950,6,0.00,0.00,0.00,0,0,0,-839,-571,-828,839,571,828,RUNNING
69972,6,0.00,0.00,0.00,0,0,0,-761,-503,-746,761,503,746,RUNNING
69994,6,0.00,0.00,0.00,0,0,0,-689,-423,-672,689,423,672,RUNNING
70016,6,0.00,0.00,0.00,0,0,0,-600,-356,-591,600,356,591,RUNNING
70038,6,0.00,0.00,0.00,0,0,0,-519,-296,-514,519,296,514,RUNNING
70060,6,0.00,0.00,0.00,0,0,0,-443,-227,-442,443,227,442,RUNNING
70082,6,0.00,0.00,0.00,0,0,0,-363,-155,-363,363,155,363,RUNNING
70104,6,0.00,0.00,0.00,0,0,0,-293,-87,-296,293,87,296,RUNNING
70128,6,0.00,0.00,0.00,0,0,0,-216,-6,-219,216,6,219,RUNNING
70150,6,0.00,0.00,0.00,0,0,0,-139,71,-142,139,-71,142,RUNNING
70172,6,0.00,0.00,0.00,0,0,0,-76,147,-76,76,-147,76,RUNNING
70194,6,0.00,0.00,0.00,0,0,0,-11,233,-3,11,-233,3,RUNNING
70216,6,0.00,0.00,0.00,0,0,0,70,308,75,-70,-308,-75,RUNNING
70238,6,0.00,0.00,0.00,0,0,0,146,379,151,-146,-379,-151,RUNNING
70260,6,0.00,0.00,0.00,0,0,0,215,456,230,-215,-456,-230,RUNNING
70282,6,0.00,0.00,0.00,0,0,0,297,523,307,-297,-523,-307,RUNNING
70306,6,0.00,0.00,0.00,0,0,0,380,581,393,-380,-581,-393,RUNNING
70328,6,0.00,0.00,0.00,0,0,0,461,628,474,-461,-628,-474,RUNNING
70350,6,0.00,0.00,0.00,0,0,0,535,670,550,-535,-670,-550,RUNNING
70372,6,0.00,0.00,0.00,0,0,0,597,698,619,-597,-698,-619,RUNNING
70394,6,0.00,0.00,0.00,0,0,0,666,716,702,-666,-716,-702,RUNNING
70416,6,0.00,0.00,0.00,0,0,0,733,721,763,-733,-721,-763,RUNNING
70438,6,0.00,0.00,0.00,0,0,0,787,722,813,-787,-722,-813,RUNNING
70460,6,0.00,0.00,0.00,0,0,0,831,722,859,-831,-722,-859,RUNNING
70484,6,0.00,0.00,0.00,0,0,0,878,720,896,-878,-720,-896,RUNNING
70506,6,0.00,0.00,0.00,0,0,0,912,722,912,-912,-722,-912,RUNNING
70528,6,0.00,0.00,0.00,0,0,0,927,720,916,-927,-720,-916,RUNNING
70550,6,0.00,0.00,0.00,0,0,0,927,716,917,-927,-716,-917,RUNNING
70572,6,0.00,0.00,0.00,0,0,0,927,696,917,-927,-696,-917,RUNNING
70594,6,0.00,0.00,0.00,0,0,0,927,662,917,-927,-662,-917,RUNNING
70616,6,0.00,0.00,0.00,0,0,0,906,625,914,-906,-625,-914,RUNNING
70865,6,0.00,0.00,0.00,0,0,0,398,131,362,-398,-131,-362,RUNNING
71177,6,0.00,0.00,0.00,0,0,0,-552,-906,-691,552,906,691,RUNNING
71350,6,0.00,0.00,0.00,0,0,0,-1164,-1345,-1284,1164,1345,1284,RUNNING
71372,6,0.00,0.00,0.00,0,0,0,-1211,-1368,-1331,1211,1368,1331,RUNNING
71394,6,0.00,0.00,0.00,0,0,0,-1225,-1365,-1344,1225,1365,1344,RUNNING
71416,6,0.00,0.00,0.00,0,0,0,-1223,-1367,-1339,1223,1367,1339,RUNNING
71438,6,0.00,0.00,0.00,0,0,0,-1214,-1328,-1329,1214,1328,1329,RUNNING
71460,6,0.00,0.00,0.00,0,0,0,-1172,-1284,-1287,1172,1284,1287,RUNNING
71482,6,0.00,0.00,0.00,0,0,0,-1121,-1233,-1234,1121,1233,1234,RUNNING
71516,6,0.00,0.00,0.00,0,0,0,-1034,-1142,-1144,1034,1142,1144,RUNNING
71540,6,0.00,0.00,0.00,0,0,0,-979,-1067,-1075,979,1067,1075,RUNNING
71564,6,0.00,0.00,0.00,0,0,0,-911,-990,-996,911,990,996,RUNNING
71588,6,0.00,0.00,0.00,0,0,0,-817,-903,-924,817,903,924,RUNNING
71612,6,0.00,0.00,0.00,0,0,0,-735,-812,-842,735,812,842,RUNNING
71636,6,0.00,0.00,0.00,0,0,0,-654,-728,-751,654,728,751,RUNNING
71660,6,0.00,0.00,0.00,0,0,0,-559,-638,-668,559,638,668,RUNNING
71686,6,0.00,0.00,0.00,0,0,0,-465,-552,-576,465,552,576,RUNNING
71709,6,0.00,0.00,0.00,0,0,0,-382,-474,-496,382,474,496,RUNNING
71732,6,0.00,0.00,0.00,0,0,0,-308,-395,-418,308,395,418,RUNNING
71755,6,0.00,0.00,0.00,0,0,0,-237,-330,-336,237,330,336,RUNNING
71778,6,0.00,0.00,0.00,0,0,0,-155,-264,-270,155,264,270,RUNNING
71801,6,0.00,0.00,0.00,0,0,0,-86,-190,-194,86,190,194,RUNNING
71824,6,0.00,0.00,0.00,0,0,0,-19,-117,-115,19,117,115,RUNNING
71847,6,0.00,0.00,0.00,0,0,0,62,-41,-47,-62,41,47,RUNNING
71870,6,0.00,0.00,0.00,0,0,0,141,36,35,-141,-36,-35,RUNNING
71895,6,0.00,0.00,0.00,0,0,0,224,125,121,-224,-125,-121,RUNNING
71918,6,0.00,0.00,0.00,0,0,0,307,208,200,-307,-208,-200,RUNNING
71941,6,0.00,0.00,0.00,0,0,0,387,287,286,-387,-287,-286,RUNNING
71964,6,0.00,0.00,0.00,0,0,0,471,362,367,-471,-362,-367,RUNNING
71987,6,0.00,0.00,0.00,0,0,0,541,444,448,-541,-444,-448,RUNNING
72010,6,0.00,0.00,0.00,0,0,0,596,518,530,-596,-518,-530,RUNNING
72033,6,0.00,0.00,0.00,0,0,0,646,582,600,-646,-582,-600,RUNNING
72056,6,0.00,0.00,0.00,0,0,0,680,648,679,-680,-648,-679,RUNNING
72081,6,0.00,0.00,0.00,0,0,0,700,718,746,-700,-718,-746,RUNNING
72104,6,0.00,0.00,0.00,0,0,0,705,777,794,-705,-777,-794,RUNNING
72127,6,0.00,0.00,0.00,0,0,0,705,831,827,-705,-831,-827,RUNNING
72150,6,0.00,0.00,0.00,0,0,0,706,877,842,-706,-877,-842,RUNNING
72173,6,0.00,0.00,0.00,0,0,0,704,910,845,-704,-910,-845,RUNNING
72196,6,0.00,0.00,0.00,0,0,0,703,926,845,-703,-926,-845,RUNNING
72219,6,0.00,0.00,0.00,0,0,0,692,930,845,-692,-930,-845,RUNNING
72242,6,0.00,0.00,0.00,0,0,0,666,929,845,-666,-929,-845,RUNNING
72267,6,0.00,0.00,0.00,0,0,0,632,928,842,-632,-928,-842,RUNNING
72290,6,0.00,0.00,0.00,0,0,0,597,929,825,-597,-929,-825,RUNNING
72313,6,0.00,0.00,0.00,0,0,0,567,929,790,-567,-929,-790,RUNNING
72336,6,0.00,0.00,0.00,0,0,0,530,894,744,-530,-894,-744,RUNNING
72359,6,0.00,0.00,0.00,0,0,0,490,844,688,-490,-844,-688,RUNNING
72382,6,0.00,0.00,0.00,0,0,0,450,792,640,-450,-792,-640,RUNNING
72405,6,0.00,0.00,0.00,0,0,0,406,740,595,-406,-740,-595,RUNNING
72428,6,0.00,0.00,0.00,0,0,0,369,695,548,-369,-695,-548,RUNNING
72453,6,0.00,0.00,0.00,0,0,0,336,644,500,-336,-644,-500,RUNNING
72476,6,0.00,0.00,0.00,0,0,0,304,590,455,-304,-590,-455,RUNNING
72499,6,0.00,0.00,0.00,0,0,0,274,545,410,-274,-545,-410,RUNNING
72522,6,0.00,0.00,0.00,0,0,0,242,488,369,-242,-488,-369,RUNNING
72545,6,0.00,0.00,0.00,0,0,0,213,449,332,-213,-449,-332,RUNNING
72568,6,0.00,0.00,0.00,0,0,0,186,406,296,-186,-406,-296,RUNNING
72591,6,0.00,0.00,0.00,0,0,0,161,368,262,-161,-368,-262,RUNNING
72614,6,0.00,0.00,0.00,0,0,0,136,326,226,-136,-326,-226,RUNNING
72640,6,0.00,0.00,0.00,0,0,0,114,278,190,-114,-278,-190,RUNNING
72663,6,0.00,0.00,0.00,0,0,0,97,242,161,-97,-242,-161,RUNNING
72686,6,0.00,0.00,0.00,0,0,0,76,207,136,-76,-207,-136,RUNNING
72709,6,0.00,0.00,0.00,0,0,0,55,178,109,-55,-178,-109,RUNNING
72732,6,0.00,0.00,0.00,0,0,0,39,149,85,-39,-149,-85,RUNNING
72755,6,0.00,0.00,0.00,0,0,0,36,122,70,-36,-122,-70,RUNNING
72778,6,0.00,0.00,0.00,0,0,0,36,97,65,-36,-97,-65,RUNNING
72801,6,0.00,0.00,0.00,0,0,0,37,74,66,-37,-74,-66,RUNNING
72826,6,0.00,0.00,0.00,0,0,0,32,54,65,-32,-54,-65,RUNNING
72849,6,0.00,0.00,0.00,0,0,0,26,31,61,-26,-31,-61,RUNNING
72872,6,0.00,0.00,0.00,0,0,0,18,11,53,-18,-11,-53,RUNNING
72895,6,0.00,0.00,0.00,0,0,0,9,6,42,-9,-6,-42,RUNNING
72918,6,0.00,0.00,0.00,0,0,0,3,7,32,-3,-7,-32,RUNNING
72941,6,0.00,0.00,0.00,0,0,0,3,6,21,-3,-6,-21,RUNNING
72964,6,0.00,0.00,0.00,0,0,0,4,7,8,-4,-7,-8,RUNNING
72983,6,0.00,0.00,0.00,0,0,0,4,7,8,-4,-7,-8,TEST_COMPLETE_RETURNED_HOME
86443,5,0.00,0.00,20.00,-1339,-1339,-1339,4,-11,2,-1343,-1328,-1341,START_STEP
86467,5,0.00,0.00,20.00,-1339,-1339,-1339,4,-11,2,-1343,-1328,-1341,RUNNING
86491,5,0.00,0.00,20.00,-1339,-1339,-1339,4,-11,2,-1343,-1328,-1341,RUNNING
86515,5,0.00,0.00,20.00,-1339,-1339,-1339,-3,-27,-12,-1336,-1312,-1327,RUNNING
86539,5,0.00,0.00,20.00,-1339,-1339,-1339,-40,-68,-58,-1299,-1271,-1281,RUNNING
86563,5,0.00,0.00,20.00,-1339,-1339,-1339,-86,-130,-117,-1253,-1209,-1222,RUNNING
86587,5,0.00,0.00,20.00,-1339,-1339,-1339,-134,-193,-182,-1205,-1146,-1157,RUNNING
86613,5,0.00,0.00,20.00,-1339,-1339,-1339,-200,-268,-255,-1139,-1071,-1084,RUNNING
86637,5,0.00,0.00,20.00,-1339,-1339,-1339,-260,-346,-327,-1079,-993,-1012,RUNNING
86661,5,0.00,0.00,20.00,-1339,-1339,-1339,-322,-425,-400,-1017,-914,-939,RUNNING
86685,5,0.00,0.00,20.00,-1339,-1339,-1339,-405,-506,-481,-934,-833,-858,RUNNING
86709,5,0.00,0.00,20.00,-1339,-1339,-1339,-484,-591,-560,-855,-748,-779,RUNNING
86733,5,0.00,0.00,20.00,-1339,-1339,-1339,-565,-675,-647,-774,-664,-692,RUNNING
86757,5,0.00,0.00,20.00,-1339,-1339,-1339,-659,-764,-736,-680,-575,-603,RUNNING
86783,5,0.00,0.00,20.00,-1339,-1339,-1339,-752,-863,-830,-587,-476,-509,RUNNING
86807,5,0.00,0.00,20.00,-1339,-1339,-1339,-842,-943,-916,-497,-396,-423,RUNNING
86831,5,0.00,0.00,20.00,-1339,-1339,-1339,-927,-1025,-1001,-412,-314,-338,RUNNING
86855,5,0.00,0.00,20.00,-1339,-1339,-1339,-1005,-1115,-1084,-334,-224,-255,RUNNING
86879,5,0.00,0.00,20.00,-1339,-1339,-1339,-1083,-1193,-1160,-256,-146,-179,RUNNING
86903,5,0.00,0.00,20.00,-1339,-1339,-1339,-1157,-1271,-1233,-182,-68,-106,RUNNING
86929,5,0.00,0.00,20.00,-1339,-1339,-1339,-1237,-1353,-1315,-102,14,-24,RUNNING
86953,5,0.00,0.00,20.00,-1339,-1339,-1339,-1316,-1433,-1392,-23,94,53,RUNNING
86977,5,0.00,0.00,20.00,-1339,-1339,-1339,-1391,-1511,-1471,52,172,132,RUNNING
87001,5,0.00,0.00,20.00,-1339,-1339,-1339,-1471,-1593,-1549,132,254,210,RUNNING
87025,5,0.00,0.00,20.00,-1339,-1339,-1339,-1546,-1680,-1634,207,341,295,RUNNING
87049,5,0.00,0.00,20.00,-1339,-1339,-1339,-1629,-1768,-1722,290,429,383,RUNNING
87075,5,0.00,0.00,20.00,-1339,-1339,-1339,-1723,-1849,-1817,384,510,478,RUNNING
87099,5,0.00,0.00,20.00,-1339,-1339,-1339,-1802,-1923,-1904,463,584,565,RUNNING
87123,5,0.00,0.00,20.00,-1339,-1339,-1339,-1883,-1996,-1980,544,657,641,RUNNING
87147,5,0.00,0.00,20.00,-1339,-1339,-1339,-1963,-2041,-2042,624,702,703,RUNNING
87171,5,0.00,0.00,20.00,-1339,-1339,-1339,-2023,-2061,-2082,684,722,743,RUNNING
87195,5,0.00,0.00,20.00,-1339,-1339,-1339,-2078,-2072,-2101,739,733,762,RUNNING
87219,5,0.00,0.00,20.00,-1339,-1339,-1339,-2116,-2071,-2106,777,732,767,RUNNING
87245,5,0.00,0.00,20.00,-1339,-1339,-1339,-2136,-2071,-2105,797,732,766,RUNNING
87269,5,0.00,0.00,20.00,-1339,-1339,-1339,-2141,-2070,-2103,802,731,764,RUNNING
87293,5,0.00,0.00,20.00,-1339,-1339,-1339,-2141,-2071,-2102,802,732,763,RUNNING
87317,5,0.00,0.00,20.00,-1339,-1339,-1339,-2141,-2070,-2102,802,731,763,RUNNING
