TimestampMs,SessionElapsedMs,MotorIndex,MotorName,TestPhase,CommandedPWM,Pin1,Pin2,RawAngle,EncoderCounts,DeltaCounts,TotalRotations,InstantRPM,SpeedMMs,MagnetStatus,AGC,Magnitude,LimitSwitchState,DiagnosticNote
--- NEW INDIVIDUAL MOTOR DIAGNOSTIC SESSION ---
--- NEW INDIVIDUAL MOTOR DIAGNOSTIC SESSION ---
41802,9112,0,Tower_A,FWD_RAMP,255,0,255,108,17740,175,4.3311,61.04,60.72,FAULT,255,1408,OPEN,Ramping FWD PWM
41844,9154,0,Tower_A,FWD_RAMP,255,0,255,349,17981,241,4.3899,84.05,83.62,FAULT,255,1113,OPEN,Ramping FWD PWM
41888,9198,0,Tower_A,FWD_RAMP,255,0,255,579,18212,231,4.4463,76.90,76.51,FAULT,255,1108,OPEN,Ramping FWD PWM
41930,9240,0,Tower_A,FWD_RAMP,255,0,255,754,18386,174,4.4888,60.69,60.37,FAULT,255,1286,OPEN,Ramping FWD PWM
41972,9282,0,Tower_A,FWD_RAMP,255,0,255,895,18528,142,4.5234,49.53,49.27,FAULT,255,1814,OPEN,Ramping FWD PWM
42073,9383,0,Tower_A,FWD_COAST,0,0,0,1156,18788,260,4.5869,37.71,37.51,OK,128,2116,OPEN,Coasting to Stop
42115,9425,0,Tower_A,FWD_COAST,0,0,0,1204,18838,50,4.5991,17.44,17.35,OK,102,2125,OPEN,Coasting to Stop
42159,9469,0,Tower_A,FWD_COAST,0,0,0,1234,18868,30,4.6064,9.99,9.94,OK,94,2136,OPEN,Coasting to Stop
42201,9511,0,Tower_A,FWD_COAST,0,0,0,1253,18887,19,4.6111,6.63,6.59,OK,88,2128,OPEN,Coasting to Stop
42243,9553,0,Tower_A,FWD_COAST,0,0,0,1267,18901,14,4.6145,4.88,4.86,OK,86,2127,OPEN,Coasting to Stop
42285,9595,0,Tower_A,FWD_COAST,0,0,0,1276,18910,9,4.6167,3.14,3.12,OK,84,2119,OPEN,Coasting to Stop
42327,9637,0,Tower_A,FWD_COAST,0,0,0,1281,18915,5,4.6179,1.74,1.73,OK,84,2130,OPEN,Coasting to Stop
42371,9681,0,Tower_A,FWD_COAST,0,0,0,1279,18914,-1,4.6177,-0.33,-0.33,OK,84,2129,OPEN,Coasting to Stop
42413,9723,0,Tower_A,FWD_COAST,0,0,0,1274,18908,-6,4.6162,-2.09,-2.08,OK,84,2125,OPEN,Coasting to Stop
42622,9932,0,Tower_A,FWD_COAST,0,0,0,1274,18908,0,4.6162,0.00,0.00,OK,84,2121,OPEN,Coasting to Stop
42664,9974,0,Tower_A,FWD_COAST,0,0,0,1274,18908,0,4.6162,0.00,0.00,OK,84,2121,OPEN,Coasting to Stop
42706,10016,0,Tower_A,FWD_COAST,0,0,0,1274,18908,0,4.6162,0.00,0.00,OK,84,2121,OPEN,Coasting to Stop
42750,10060,0,Tower_A,FWD_COAST,0,0,0,1274,18908,0,4.6162,0.00,0.00,OK,84,2122,OPEN,Coasting to Stop
42792,10102,0,Tower_A,FWD_COAST,0,0,0,1274,18908,0,4.6162,0.00,0.00,OK,84,2123,OPEN,Coasting to Stop
42834,10144,0,Tower_A,FWD_COAST,0,0,0,1274,18908,0,4.6162,0.00,0.00,OK,84,2121,OPEN,Coasting to Stop
42876,10186,0,Tower_A,FWD_COAST,0,0,0,1274,18908,0,4.6162,0.00,0.00,OK,84,2123,OPEN,Coasting to Stop
42918,10228,0,Tower_A,FWD_COAST,0,0,0,1275,18909,1,4.6165,0.35,0.35,OK,84,2122,OPEN,Coasting to Stop
43065,10375,0,Tower_A,FWD_COAST,0,0,0,1275,18909,0,4.6165,0.00,0.00,OK,84,2120,OPEN,Coasting to Stop
43107,10417,0,Tower_A,REV_RAMP,-60,60,0,1276,18910,1,4.6167,0.35,0.35,OK,84,2125,OPEN,Ramping REV PWM
43149,10459,0,Tower_A,REV_RAMP,-60,60,0,1274,18908,-2,4.6162,-0.70,-0.69,OK,84,2120,OPEN,Ramping REV PWM
43191,10501,0,Tower_A,REV_RAMP,-60,60,0,1263,18897,-11,4.6135,-3.84,-3.82,OK,84,2098,OPEN,Ramping REV PWM
43233,10543,0,Tower_A,REV_RAMP,-60,60,0,1249,18883,-14,4.6101,-4.88,-4.86,OK,84,2072,OPEN,Ramping REV PWM
43277,10587,0,Tower_A,REV_RAMP,-60,60,0,1230,18864,-19,4.6055,-6.33,-6.29,OK,88,2066,OPEN,Ramping REV PWM
43319,10629,0,Tower_A,REV_RAMP,-60,60,0,1210,18844,-20,4.6006,-6.98,-6.94,OK,90,2060,OPEN,Ramping REV PWM
43361,10671,0,Tower_A,REV_RAMP,-60,60,0,1190,18824,-20,4.5957,-6.98,-6.94,OK,94,2053,OPEN,Ramping REV PWM
43511,10821,0,Tower_A,REV_RAMP,-60,60,0,1101,18735,-89,4.5740,-8.69,-8.65,OK,118,2057,OPEN,Ramping REV PWM
43553,10863,0,Tower_A,REV_RAMP,-60,60,0,1083,18717,-18,4.5696,-6.28,-6.25,OK,130,2048,OPEN,Ramping REV PWM
43597,10907,0,Tower_A,REV_RAMP,-60,60,0,1061,18695,-22,4.5642,-7.32,-7.29,OK,148,2062,OPEN,Ramping REV PWM
43639,10949,0,Tower_A,REV_RAMP,-60,60,0,1035,18669,-26,4.5579,-9.07,-9.02,OK,160,2059,OPEN,Ramping REV PWM
43681,10991,0,Tower_A,REV_RAMP,-60,60,0,1005,18640,-29,4.5508,-10.11,-10.06,OK,176,2055,OPEN,Ramping REV PWM
43723,11033,0,Tower_A,REV_RAMP,-60,60,0,975,18609,-31,4.5432,-10.81,-10.76,OK,194,2050,OPEN,Ramping REV PWM
43765,11075,0,Tower_A,REV_RAMP,-60,60,0,942,18577,-32,4.5354,-11.16,-11.10,OK,216,2048,OPEN,Ramping REV PWM
43916,11226,0,Tower_A,REV_RAMP,-60,60,0,834,18469,-108,4.5090,-10.48,-10.42,FAULT,255,1819,OPEN,Ramping REV PWM
43958,11268,0,Tower_A,REV_RAMP,-60,60,0,797,18432,-37,4.5000,-12.90,-12.84,FAULT,255,1709,OPEN,Ramping REV PWM
44000,11310,0,Tower_A,REV_RAMP,-60,60,0,751,18386,-46,4.4888,-16.04,-15.96,FAULT,255,1586,OPEN,Ramping REV PWM
44042,11352,0,Tower_A,REV_RAMP,-60,60,0,706,18341,-45,4.4778,-15.69,-15.61,FAULT,255,1500,OPEN,Ramping REV PWM
44086,11396,0,Tower_A,REV_RAMP,-60,60,0,666,18300,-41,4.4678,-13.65,-13.58,FAULT,255,1438,OPEN,Ramping REV PWM
44128,11438,0,Tower_A,REV_RAMP,-60,60,0,629,18264,-36,4.4590,-12.56,-12.49,FAULT,255,1366,OPEN,Ramping REV PWM
44170,11480,0,Tower_A,REV_RAMP,-60,60,0,587,18221,-43,4.4485,-15.00,-14.92,FAULT,255,1330,OPEN,Ramping REV PWM
44212,11522,0,Tower_A,REV_RAMP,-60,60,0,538,18172,-49,4.4365,-17.09,-17.00,FAULT,255,1336,OPEN,Ramping REV PWM
44364,11674,0,Tower_A,REV_RAMP,-60,60,0,338,17972,-200,4.3877,-19.27,-19.17,FAULT,255,1359,OPEN,Ramping REV PWM
44408,11718,0,Tower_A,REV_RAMP,-60,60,0,275,17909,-63,4.3723,-20.97,-20.87,FAULT,255,1390,OPEN,Ramping REV PWM
44450,11760,0,Tower_A,REV_RAMP,-60,60,0,219,17854,-55,4.3589,-19.18,-19.08,FAULT,255,1456,OPEN,Ramping REV PWM
44492,11802,0,Tower_A,REV_RAMP,-60,60,0,161,17796,-58,4.3447,-20.23,-20.12,FAULT,255,1570,OPEN,Ramping REV PWM
44534,11844,0,Tower_A,REV_RAMP,-60,60,0,108,17743,-53,4.3318,-18.48,-18.39,FAULT,255,1691,OPEN,Ramping REV PWM
44578,11888,0,Tower_A,REV_RAMP,-60,60,0,59,17693,-50,4.3196,-16.65,-16.56,FAULT,255,1801,OPEN,Ramping REV PWM
44620,11930,0,Tower_A,REV_RAMP,-100,100,0,15,17650,-43,4.3091,-15.00,-14.92,OK,255,1917,OPEN,Ramping REV PWM
44662,11972,0,Tower_A,REV_RAMP,-100,100,0,4066,17605,-45,4.2981,-15.69,-15.61,OK,255,2090,OPEN,Ramping REV PWM
44704,12014,0,Tower_A,REV_RAMP,-100,100,0,4018,17556,-49,4.2861,-17.09,-17.00,OK,223,2139,OPEN,Ramping REV PWM
44746,12056,0,Tower_A,REV_RAMP,-100,100,0,3962,17501,-55,4.2727,-19.18,-19.08,OK,183,2130,OPEN,Ramping REV PWM
44790,12100,0,Tower_A,REV_RAMP,-100,100,0,3911,17449,-52,4.2600,-17.31,-17.22,OK,161,2137,OPEN,Ramping REV PWM
44832,12142,0,Tower_A,REV_RAMP,-100,100,0,3870,17408,-41,4.2500,-14.30,-14.23,OK,141,2141,OPEN,Ramping REV PWM
44874,12184,0,Tower_A,REV_RAMP,-100,100,0,3822,17360,-48,4.2383,-16.74,-16.65,OK,121,2148,OPEN,Ramping REV PWM
44916,12226,0,Tower_A,REV_RAMP,-100,100,0,3769,17308,-52,4.2256,-18.14,-18.04,OK,101,2127,OPEN,Ramping REV PWM
44958,12268,0,Tower_A,REV_RAMP,-100,100,0,3717,17256,-52,4.2129,-18.14,-18.04,OK,89,2130,OPEN,Ramping REV PWM
45002,12312,0,Tower_A,REV_RAMP,-100,100,0,3663,17202,-54,4.1997,-17.98,-17.88,OK,81,2130,OPEN,Ramping REV PWM
45044,12354,0,Tower_A,REV_RAMP,-100,100,0,3617,17156,-46,4.1885,-16.04,-15.96,OK,75,2125,OPEN,Ramping REV PWM
45086,12396,0,Tower_A,REV_RAMP,-100,100,0,3566,17104,-52,4.1758,-18.14,-18.04,OK,71,2108,OPEN,Ramping REV PWM
45128,12438,0,Tower_A,REV_RAMP,-100,100,0,3517,17055,-49,4.1638,-17.09,-17.00,OK,71,2137,OPEN,Ramping REV PWM
45172,12482,0,Tower_A,REV_RAMP,-100,100,0,3467,17005,-50,4.1516,-16.65,-16.56,OK,71,2104,OPEN,Ramping REV PWM
45214,12524,0,Tower_A,REV_RAMP,-100,100,0,3419,16957,-48,4.1399,-16.74,-16.65,OK,75,2065,OPEN,Ramping REV PWM
45256,12566,0,Tower_A,REV_RAMP,-100,100,0,3380,16918,-39,4.1304,-13.60,-13.53,OK,81,2055,OPEN,Ramping REV PWM
45298,12608,0,Tower_A,REV_RAMP,-100,100,0,3339,16877,-41,4.1204,-14.30,-14.23,OK,91,2050,OPEN,Ramping REV PWM
45340,12650,0,Tower_A,REV_RAMP,-100,100,0,3289,16828,-49,4.1084,-17.09,-17.00,OK,109,2062,OPEN,Ramping REV PWM
45384,12694,0,Tower_A,REV_RAMP,-100,100,0,3248,16786,-42,4.0981,-13.98,-13.91,OK,135,2058,OPEN,Ramping REV PWM
45426,12736,0,Tower_A,REV_RAMP,-100,100,0,3218,16757,-29,4.0911,-10.11,-10.06,OK,165,2054,OPEN,Ramping REV PWM
45468,12778,0,Tower_A,REV_RAMP,-100,100,0,3184,16722,-35,4.0825,-12.21,-12.14,OK,203,2058,OPEN,Ramping REV PWM
45510,12820,0,Tower_A,REV_RAMP,-100,100,0,3129,16668,-54,4.0693,-18.83,-18.74,OK,251,2052,OPEN,Ramping REV PWM
45552,12862,0,Tower_A,REV_RAMP,-100,100,0,3085,16624,-44,4.0586,-15.35,-15.27,FAULT,255,1649,OPEN,Ramping REV PWM
45596,12906,0,Tower_A,REV_RAMP,-100,100,0,3048,16586,-38,4.0493,-12.65,-12.59,FAULT,255,1273,OPEN,Ramping REV PWM
45638,12948,0,Tower_A,REV_RAMP,-100,100,0,2979,16518,-68,4.0327,-23.72,-23.59,FAULT,255,1055,OPEN,Ramping REV PWM
45680,12990,0,Tower_A,REV_RAMP,-100,100,0,2910,16449,-69,4.0159,-24.07,-23.94,FAULT,255,876,OPEN,Ramping REV PWM
45722,13032,0,Tower_A,REV_RAMP,-100,100,0,2876,16414,-35,4.0073,-12.21,-12.14,FAULT,255,658,OPEN,Ramping REV PWM
45766,13076,0,Tower_A,REV_RAMP,-100,100,0,2787,16326,-88,3.9858,-29.30,-29.15,FAULT,255,578,OPEN,Ramping REV PWM
45926,13236,0,Tower_A,REV_RAMP,-100,100,0,2384,15924,-402,3.8877,-36.80,-36.61,FAULT,255,382,OPEN,Ramping REV PWM
45968,13278,0,Tower_A,REV_RAMP,-100,100,0,2209,15749,-175,3.8450,-61.04,-60.72,FAULT,255,472,OPEN,Ramping REV PWM
46010,13320,0,Tower_A,REV_RAMP,-100,100,0,2064,15604,-145,3.8096,-50.57,-50.31,FAULT,255,564,OPEN,Ramping REV PWM
46052,13362,0,Tower_A,REV_RAMP,-100,100,0,1980,15519,-85,3.7888,-29.65,-29.49,FAULT,255,775,OPEN,Ramping REV PWM
46096,13406,0,Tower_A,REV_RAMP,-100,100,0,1919,15457,-62,3.7737,-20.64,-20.53,FAULT,255,1104,OPEN,Ramping REV PWM
46138,13448,0,Tower_A,REV_RAMP,-140,140,0,1862,15401,-56,3.7600,-19.53,-19.43,FAULT,255,1395,OPEN,Ramping REV PWM
46180,13490,0,Tower_A,REV_RAMP,-140,140,0,1808,15347,-54,3.7468,-18.83,-18.74,FAULT,255,1741,OPEN,Ramping REV PWM
46222,13532,0,Tower_A,REV_RAMP,-140,140,0,1758,15296,-51,3.7344,-17.79,-17.70,OK,235,2140,OPEN,Ramping REV PWM
46375,13685,0,Tower_A,REV_RAMP,-140,140,0,1549,15088,-208,3.6836,-19.91,-19.81,OK,97,2135,OPEN,Ramping REV PWM
46417,13727,0,Tower_A,REV_RAMP,-140,140,0,1487,15026,-62,3.6685,-21.62,-21.51,OK,85,2126,OPEN,Ramping REV PWM
46459,13769,0,Tower_A,REV_RAMP,-140,140,0,1424,14962,-64,3.6528,-22.32,-22.21,OK,79,2135,OPEN,Ramping REV PWM
46501,13811,0,Tower_A,REV_RAMP,-140,140,0,1362,14901,-61,3.6379,-21.28,-21.17,OK,77,2119,OPEN,Ramping REV PWM
46543,13853,0,Tower_A,REV_RAMP,-140,140,0,1295,14833,-68,3.6213,-23.72,-23.59,OK,77,2052,OPEN,Ramping REV PWM
46587,13897,0,Tower_A,REV_RAMP,-140,140,0,1240,14778,-55,3.6079,-18.31,-18.22,OK,85,2052,OPEN,Ramping REV PWM
46629,13939,0,Tower_A,REV_RAMP,-140,140,0,1177,14716,-62,3.5928,-21.62,-21.51,OK,101,2049,OPEN,Ramping REV PWM
46778,14088,0,Tower_A,REV_RAMP,-140,140,0,917,14455,-261,3.5291,-25.66,-25.53,OK,209,2068,OPEN,Ramping REV PWM
46820,14130,0,Tower_A,REV_RAMP,-140,140,0,863,14400,-55,3.5156,-19.18,-19.08,OK,255,1889,OPEN,Ramping REV PWM
46864,14174,0,Tower_A,REV_RAMP,-140,140,0,753,14294,-106,3.4897,-35.29,-35.11,FAULT,255,1809,OPEN,Ramping REV PWM
46906,14216,0,Tower_A,REV_RAMP,-140,140,0,666,14203,-91,3.4675,-31.74,-31.57,FAULT,255,1492,OPEN,Ramping REV PWM
46948,14258,0,Tower_A,REV_RAMP,-140,140,0,586,14126,-77,3.4487,-26.86,-26.72,FAULT,255,1337,OPEN,Ramping REV PWM
46990,14300,0,Tower_A,REV_RAMP,-140,140,0,423,13964,-162,3.4092,-56.50,-56.21,FAULT,255,1537,OPEN,Ramping REV PWM
47032,14342,0,Tower_A,REV_RAMP,-140,140,0,323,13862,-102,3.3843,-35.57,-35.39,FAULT,255,1320,OPEN,Ramping REV PWM
47076,14386,0,Tower_A,REV_RAMP,-140,140,0,184,13724,-138,3.3506,-45.94,-45.71,FAULT,255,1681,OPEN,Ramping REV PWM
47229,14539,0,Tower_A,REV_RAMP,-140,140,0,3915,13358,-366,3.2612,-35.04,-34.86,OK,157,2059,OPEN,Ramping REV PWM
47271,14581,0,Tower_A,REV_RAMP,-140,140,0,3846,13288,-70,3.2441,-24.41,-24.29,OK,127,2154,OPEN,Ramping REV PWM
47313,14623,0,Tower_A,REV_RAMP,-140,140,0,3776,13219,-69,3.2273,-24.07,-23.94,OK,101,2140,OPEN,Ramping REV PWM
47357,14667,0,Tower_A,REV_RAMP,-140,140,0,3698,13140,-79,3.2080,-26.30,-26.16,OK,89,2140,OPEN,Ramping REV PWM
47399,14709,0,Tower_A,REV_RAMP,-140,140,0,3626,13069,-71,3.1907,-24.76,-24.64,OK,77,2130,OPEN,Ramping REV PWM
47441,14751,0,Tower_A,REV_RAMP,-140,140,0,3550,12993,-76,3.1721,-26.51,-26.37,OK,71,2134,OPEN,Ramping REV PWM
47483,14793,0,Tower_A,REV_RAMP,-140,140,0,3489,12931,-62,3.1570,-21.62,-21.51,OK,71,2111,OPEN,Ramping REV PWM
47525,14835,0,Tower_A,REV_RAMP,-140,140,0,3418,12861,-70,3.1399,-24.41,-24.29,OK,75,2051,OPEN,Ramping REV PWM
47569,14879,0,Tower_A,REV_RAMP,-140,140,0,3359,12801,-60,3.1252,-19.98,-19.87,OK,87,2071,OPEN,Ramping REV PWM
47611,14921,0,Tower_A,REV_RAMP,-140,140,0,3291,12735,-66,3.1091,-23.02,-22.90,OK,107,2060,OPEN,Ramping REV PWM
47653,14963,0,Tower_A,REV_RAMP,-180,180,0,3223,12665,-70,3.0920,-24.41,-24.29,OK,131,2051,OPEN,Ramping REV PWM
47695,15005,0,Tower_A,REV_RAMP,-180,180,0,3166,12609,-56,3.0784,-19.53,-19.43,OK,167,2058,OPEN,Ramping REV PWM
47737,15047,0,Tower_A,REV_RAMP,-180,180,0,3071,12514,-95,3.0552,-33.13,-32.96,OK,223,2047,OPEN,Ramping REV PWM
47781,15091,0,Tower_A,REV_RAMP,-180,180,0,3003,12445,-69,3.0383,-22.97,-22.85,FAULT,255,1644,OPEN,Ramping REV PWM
47823,15133,0,Tower_A,REV_RAMP,-180,180,0,2888,12332,-113,3.0107,-39.41,-39.21,FAULT,255,1226,OPEN,Ramping REV PWM
47865,15175,0,Tower_A,REV_RAMP,-180,180,0,2788,12232,-100,2.9863,-34.88,-34.70,FAULT,255,873,OPEN,Ramping REV PWM
47907,15217,0,Tower_A,REV_RAMP,-180,180,0,2657,12099,-133,2.9539,-46.39,-46.15,FAULT,255,703,OPEN,Ramping REV PWM
47961,15271,0,Tower_A,REV_RAMP,-180,180,0,2459,11902,-197,2.9058,-53.44,-53.16,FAULT,255,477,OPEN,Ramping REV PWM
48005,15315,0,Tower_A,REV_RAMP,-180,180,0,2192,11635,-267,2.8406,-88.89,-88.43,FAULT,255,578,OPEN,Ramping REV PWM
48049,15359,0,Tower_A,REV_RAMP,-180,180,0,2013,11456,-179,2.7969,-59.59,-59.28,FAULT,255,910,OPEN,Ramping REV PWM
48093,15403,0,Tower_A,REV_RAMP,-180,180,0,1883,11326,-130,2.7651,-43.28,-43.06,FAULT,255,1475,OPEN,Ramping REV PWM
48137,15447,0,Tower_A,REV_RAMP,-180,180,0,1785,11227,-99,2.7410,-32.96,-32.79,OK,255,1995,OPEN,Ramping REV PWM
48183,15493,0,Tower_A,REV_RAMP,-180,180,0,1701,11143,-84,2.7205,-26.75,-26.61,OK,171,2137,OPEN,Ramping REV PWM
48226,15536,0,Tower_A,REV_RAMP,-180,180,0,1618,11060,-83,2.7002,-28.27,-28.13,OK,123,2140,OPEN,Ramping REV PWM
48269,15579,0,Tower_A,REV_RAMP,-180,180,0,1536,10978,-82,2.6802,-27.93,-27.79,OK,95,2135,OPEN,Ramping REV PWM
48312,15622,0,Tower_A,REV_RAMP,-180,180,0,1445,10887,-91,2.6580,-31.00,-30.84,OK,81,2134,OPEN,Ramping REV PWM
48357,15667,0,Tower_A,REV_RAMP,-180,180,0,1364,10807,-80,2.6384,-26.04,-25.91,OK,77,2118,OPEN,Ramping REV PWM
48400,15710,0,Tower_A,REV_RAMP,-180,180,0,1278,10721,-86,2.6174,-29.30,-29.15,OK,79,2057,OPEN,Ramping REV PWM
48443,15753,0,Tower_A,REV_RAMP,-180,180,0,1198,10641,-80,2.5979,-27.25,-27.11,OK,93,2049,OPEN,Ramping REV PWM
48486,15796,0,Tower_A,REV_RAMP,-180,180,0,1119,10561,-80,2.5784,-27.25,-27.11,OK,117,2049,OPEN,Ramping REV PWM
48529,15839,0,Tower_A,REV_RAMP,-180,180,0,1038,10481,-80,2.5588,-27.25,-27.11,OK,153,2056,OPEN,Ramping REV PWM
48574,15884,0,Tower_A,REV_RAMP,-180,180,0,937,10380,-101,2.5342,-32.88,-32.71,OK,209,2047,OPEN,Ramping REV PWM
48617,15927,0,Tower_A,REV_RAMP,-180,180,0,846,10289,-91,2.5120,-31.00,-30.84,OK,255,1916,OPEN,Ramping REV PWM
48660,15970,0,Tower_A,REV_RAMP,-180,180,0,713,10156,-133,2.4795,-45.31,-45.07,FAULT,255,1630,OPEN,Ramping REV PWM
48703,16013,0,Tower_A,REV_RAMP,-180,180,0,603,10047,-109,2.4529,-37.13,-36.94,FAULT,255,1354,OPEN,Ramping REV PWM
48746,16056,0,Tower_A,REV_RAMP,-180,180,0,442,9886,-161,2.4136,-54.85,-54.56,FAULT,255,1357,OPEN,Ramping REV PWM
48792,16102,0,Tower_A,REV_RAMP,-180,180,0,267,9710,-176,2.3706,-56.05,-55.76,FAULT,255,1443,OPEN,Ramping REV PWM
48835,16145,0,Tower_A,REV_RAMP,-180,180,0,101,9544,-166,2.3301,-56.55,-56.26,FAULT,255,1786,OPEN,Ramping REV PWM
48878,16188,0,Tower_A,REV_RAMP,-180,180,0,4066,9414,-130,2.2983,-44.29,-44.06,OK,255,2140,OPEN,Ramping REV PWM
48921,16231,0,Tower_A,REV_RAMP,-180,180,0,3951,9298,-116,2.2700,-39.52,-39.31,OK,173,2126,OPEN,Ramping REV PWM
48967,16277,0,Tower_A,REV_RAMP,-180,180,0,3856,9202,-96,2.2466,-30.57,-30.41,OK,131,2143,OPEN,Ramping REV PWM
49010,16320,0,Tower_A,REV_RAMP,-180,180,0,3754,9101,-101,2.2219,-34.41,-34.23,OK,99,2143,OPEN,Ramping REV PWM
49053,16363,0,Tower_A,REV_RAMP,-180,180,0,3663,9010,-91,2.1997,-31.00,-30.84,OK,85,2146,OPEN,Ramping REV PWM
49096,16406,0,Tower_A,REV_RAMP,-180,180,0,3564,8911,-99,2.1755,-33.73,-33.55,OK,75,2134,OPEN,Ramping REV PWM
49139,16449,0,Tower_A,REV_RAMP,-180,180,0,3475,8821,-90,2.1536,-30.66,-30.50,OK,73,2116,OPEN,Ramping REV PWM
49185,16495,0,Tower_A,REV_RAMP,-220,220,0,3386,8732,-89,2.1318,-28.34,-28.20,OK,79,2055,OPEN,Ramping REV PWM
49228,16538,0,Tower_A,REV_RAMP,-220,220,0,3296,8643,-89,2.1101,-30.32,-30.16,OK,101,2068,OPEN,Ramping REV PWM
49271,16581,0,Tower_A,REV_RAMP,-220,220,0,3198,8545,-98,2.0862,-33.38,-33.21,OK,135,2082,OPEN,Ramping REV PWM
49314,16624,0,Tower_A,REV_RAMP,-220,220,0,3114,8461,-84,2.0657,-28.62,-28.47,OK,194,1995,OPEN,Ramping REV PWM
49360,16670,0,Tower_A,REV_RAMP,-220,220,0,3001,8349,-112,2.0383,-35.67,-35.48,FAULT,255,1718,OPEN,Ramping REV PWM
49403,16713,0,Tower_A,REV_RAMP,-220,220,0,2868,8215,-134,2.0056,-45.65,-45.41,FAULT,255,1061,OPEN,Ramping REV PWM
49446,16756,0,Tower_A,REV_RAMP,-220,220,0,2727,8075,-140,1.9714,-47.69,-47.45,FAULT,255,902,OPEN,Ramping REV PWM
49489,16799,0,Tower_A,REV_RAMP,-220,220,0,2549,7898,-177,1.9282,-60.30,-59.99,FAULT,255,640,OPEN,Ramping REV PWM
49533,16843,0,Tower_A,REV_RAMP,-220,220,0,2323,7674,-224,1.8735,-74.57,-74.19,FAULT,255,783,OPEN,Ramping REV PWM
49578,16888,0,Tower_A,REV_RAMP,-220,220,0,2085,7431,-243,1.8142,-79.10,-78.69,FAULT,255,1011,OPEN,Ramping REV PWM
49621,16931,0,Tower_A,REV_RAMP,-220,220,0,1922,7270,-161,1.7749,-54.85,-54.56,FAULT,255,1586,OPEN,Ramping REV PWM
49664,16974,0,Tower_A,REV_RAMP,-220,220,0,1806,7153,-117,1.7463,-39.86,-39.65,OK,249,2152,OPEN,Ramping REV PWM
49707,17017,0,Tower_A,REV_RAMP,-220,220,0,1716,7063,-90,1.7244,-30.66,-30.50,OK,156,2128,OPEN,Ramping REV PWM
49750,17060,0,Tower_A,REV_RAMP,-220,220,0,1604,6951,-112,1.6970,-38.15,-37.96,OK,118,2139,OPEN,Ramping REV PWM
49795,17105,0,Tower_A,REV_RAMP,-220,220,0,1494,6841,-110,1.6702,-35.81,-35.62,OK,94,2140,OPEN,Ramping REV PWM
49838,17148,0,Tower_A,REV_RAMP,-220,220,0,1385,6731,-110,1.6433,-37.47,-37.28,OK,82,2135,OPEN,Ramping REV PWM
49881,17191,0,Tower_A,REV_RAMP,-220,220,0,1277,6624,-107,1.6172,-36.45,-36.26,OK,80,2094,OPEN,Ramping REV PWM
49924,17234,0,Tower_A,REV_RAMP,-220,220,0,1193,6540,-84,1.5967,-28.62,-28.47,OK,94,2059,OPEN,Ramping REV PWM
49969,17279,0,Tower_A,REV_RAMP,-220,220,0,1078,6424,-116,1.5684,-37.76,-37.57,OK,116,2019,OPEN,Ramping REV PWM
50012,17322,0,Tower_A,REV_RAMP,-220,220,0,986,6334,-90,1.5464,-30.66,-30.50,OK,152,2143,OPEN,Ramping REV PWM
50055,17365,0,Tower_A,REV_RAMP,-220,220,0,873,6220,-114,1.5186,-38.84,-38.63,OK,220,1983,OPEN,Ramping REV PWM
50098,17408,0,Tower_A,REV_RAMP,-220,220,0,747,6095,-125,1.4880,-42.58,-42.36,OK,255,1938,OPEN,Ramping REV PWM
50141,17451,0,Tower_A,REV_RAMP,-220,220,0,597,5944,-151,1.4512,-51.44,-51.17,FAULT,255,1619,OPEN,Ramping REV PWM
50186,17496,0,Tower_A,REV_RAMP,-220,220,0,405,5753,-191,1.4045,-62.17,-61.85,FAULT,255,1559,OPEN,Ramping REV PWM
50229,17539,0,Tower_A,REV_RAMP,-220,220,0,245,5593,-160,1.3655,-54.51,-54.22,FAULT,255,1792,OPEN,Ramping REV PWM
50272,17582,0,Tower_A,REV_RAMP,-220,220,0,50,5397,-196,1.3176,-66.77,-66.42,OK,253,2145,OPEN,Ramping REV PWM
50315,17625,0,Tower_A,REV_RAMP,-220,220,0,4019,5271,-126,1.2869,-42.92,-42.70,OK,189,2143,OPEN,Ramping REV PWM
50360,17670,0,Tower_A,REV_RAMP,-220,220,0,3882,5133,-138,1.2532,-44.92,-44.69,OK,137,2138,OPEN,Ramping REV PWM
50403,17713,0,Tower_A,REV_RAMP,-220,220,0,3766,5017,-116,1.2249,-39.52,-39.31,OK,99,2123,OPEN,Ramping REV PWM
50446,17756,0,Tower_A,REV_RAMP,-220,220,0,3652,4904,-113,1.1973,-38.49,-38.30,OK,87,2145,OPEN,Ramping REV PWM
50489,17799,0,Tower_A,REV_RAMP,-220,220,0,3536,4787,-117,1.1687,-39.86,-39.65,OK,79,2147,OPEN,Ramping REV PWM
50532,17842,0,Tower_A,REV_RAMP,-220,220,0,3423,4674,-113,1.1411,-38.49,-38.30,OK,77,2093,OPEN,Ramping REV PWM
50578,17888,0,Tower_A,REV_RAMP,-220,220,0,3311,4562,-112,1.1138,-35.67,-35.48,OK,91,2092,OPEN,Ramping REV PWM
50621,17931,0,Tower_A,REV_RAMP,-220,220,0,3223,4474,-88,1.0923,-29.98,-29.82,OK,129,2089,OPEN,Ramping REV PWM
